,URLs
46,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-kaynet-finance-limited_63569.html
47,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-worth-investment-and-trading-company-limited_63563.html
48,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-worth-investment-and-trading-company-limited_63564.html
49,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-sanguine-media-limited-in-respect-of-17-entities-_63562.html
50,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-various-entities-in-the-matter-of-unitech-ltd_63549.html
51,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-pincon-lifestyle-limited_63538.html
52,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-d-and-a-financial-services-p-ltd-in-the-matter-of-ipo-of-shilpi-cable-technologies-limited_63540.html
53,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-circulation-of-upsi-through-whatsapp-messages-with-respect-to-infosys-ltd-_63534.html
54,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-indian-infotech-and-software-ltd-_63536.html
55,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-adltya-omprakash-gaggar-in-the-matter-of-circulation-of-upsi-through-whatsapp-messages-with-respect-to-tata-chemicals-ltd_63515.html
56,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-circulation-of-upsi-through-whatsapp-messages-with-respect-to-tata-consultancy-services-ltd-_63517.html
57,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-circulation-of-upsi-through-whatsapp-messages-with-respect-to-ultratech-cement-limited_63519.html
58,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-shailendra-mehta-in-the-matter-of-circulation-of-upsi-through-whatsapp-messages-with-respect-to-bata-limited_63513.html
59,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-shailendra-mehta-in-the-matter-of-circulation-of-upsi-through-whatsapp-messages-with-respect-to-mindtree-ltd_63511.html
60,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-for-against-6-entities-in-the-matter-of-gokul-solutions-limited_63510.html
61,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-mr-chandra-mohan-singh_63493.html
62,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-mr-govind-narayan-gupta-in-the-matter-of-titan-company-limited_63499.html
63,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-mr-raj-aryan-in-the-matter-of-titan-company-limited_63495.html
64,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-mr-rajendiran-c-in-the-matter-of-titan-company-limited_63497.html
65,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-mr-sanjay-kumar-singhal-in-the-matter-of-titan-company-limited_63491.html
66,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-s-k-bhoan-in-the-matter-of-disclosures-by-nakoda-ltd-in-respect-of-its-gdr-issue-_63501.html
67,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-mr-raman-udhayakumar-in-the-matter-of-titan-company-limited_63489.html
68,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-mr-sundar-thiyagarajan-in-the-matter-of-titan-company-limited_63487.html
69,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-34-entities-in-the-matter-of-global-infratech-limited_63485.html
70,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-against-18-entities-in-the-matter-of-delta-leasing-and-finance-ltd-_63483.html
71,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-against-25-entities-in-the-matter-of-delta-leasing-and-finance-ltd_63481.html
72,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-mr-avinash-lohar-in-the-matter-of-titan-company-limited_63466.html
73,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-mr-bellan-sathish-in-the-matter-of-titan-company-limited_63464.html
74,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-m-s-quantum-global-securities-limited-in-the-matter-of-m-s-quantum-global-securities-limited_63462.html
75,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-birla-pacific-medspa-ltd_63453.html
76,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-9-entities-in-the-matter-of-fraud-involving-physical-shares-and-demat-accounts_63444.html
77,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-joseph-varghese-and-george-varghese-in-the-matter-of-tcm-limited_63442.html
78,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-inspection-of-ambalal-shares-and-stocks-private-limited_63387.html
79,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-zee-media-corporation-limited_63384.html
80,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-global-infratech-and-finance-limited-in-respect-of-manoj-chhaganalal-rathod-huf_63372.html
81,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-global-infratech-and-finance-limited-with-respect-to-19-entities_63362.html
82,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-global-infratech-and-finance-limited_63338.html
83,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-shri-rajesh-pavithran_63336.html
84,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-rammaica-india-limited-_63311.html
85,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-proceeding-in-the-matter-bhakti-gems-and-jewellery-ltd_63313.html
86,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-late-smt-sarita-agarwal-in-the-matter-of-dealings-in-ill-liquid-stock-options-at-bse_63315.html
87,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-late-smt-sharda-devi-agarwal-in-the-matter-of-dealings-in-ill-liquid-stock-options-at-bse_63317.html
88,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-against-2-entities-in-the-matter-of-vitan-agro-industries-limited_63099.html
89,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-proceeding-in-the-matter-of-bikash-kumar-jain-research-analyst_63097.html
90,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-rakesh-rai-in-the-matter-of-titan-company-limited_63090.html
91,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-rajaram-murugan-in-the-matter-of-titan-company-limited_63080.html
92,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-akash-dutta-in-the-matter-of-titan-company-limited_63084.html
93,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-arpit-somani-in-the-matter-of-titan-company-limited_63078.html
94,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-bittu-chatterjee-in-the-matter-of-titan-company-ltd_63088.html
95,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-cinnappan-thavaselvi-krishna-in-the-matter-of-titan-company-limited_63082.html
96,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-mahesh-vilas-ramgir-in-the-matter-of-titan-company-limited_63086.html
97,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-late-smt-santosh-devi-lakhotia-in-the-matter-of-dealings-in-illliquid-stock-options-at-bse_63044.html
98,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-late-smt-santosh-kumari-goel-in-the-matter-of-dealings-in-ill-liquid-stock-options-at-bse_63046.html
99,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-abhishek-infraventures-limited_63392.html
100,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-ilfs-transportation-networks-limited-against-4-entities_63002.html
101,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-securekloud-technologies-limited_62964.html
102,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-late-smt-shakuntala-devi-agarwal-in-the-matter-of-dealings-in-ill-liquid-stock-options-at-bse_62959.html
103,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-late-puspa-devi-poddar-in-the-matter-of-dealing-in-illiquid-stock-options-at-bse_62901.html
104,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-gokul-solutions-limited_62699.html
105,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-late-krishnawanti-kandhari-in-the-matter-of-trading-in-illiquid-stock-options-on-bse_62831.html
106,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-late-smt-pushpa-devi-agarwal-pan-adcpa9406b-in-the-matter-of-illiquid-stock-options_62833.html
107,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-late-gigi-devi-agarwal-in-the-matter-of-dealing-in-illiquid-stock-options-at-bse_62829.html
108,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-shravan-kumar-chiripal-in-the-matter-of-dealing-in-illiquid-stock-options-at-bse_62837.html
109,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-srs-ltd_62835.html
110,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-mr-rana-kapoor-in-the-matter-of-at1-bonds-of-yes-bank-limited-_62755.html
111,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-respect-of-ms-savitaben-j-shah-in-the-matter-of-dealing-in-illiquid-stock-options-at-bse_62750.html
112,https://www.sebi.gov.in/enforcement/orders/sep-2022/adjudication-order-in-the-matter-of-ejecta-marketing-limited_62715.html
113,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-proceeding-in-the-matter-of-unickon-securities-private-limited_62626.html
114,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-the-matter-of-sulabh-engineers-and-services-ltd-_62609.html
115,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-safal-capital-india-limited_62598.html
116,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-s-rajagopal-in-the-matter-of-taiml_62585.html
117,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-the-matter-of-atlanta-infrastructure-and-finance-ltd-_62587.html
118,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-the-matter-of-landmark-capital-advisors-private-limited_62583.html
119,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-trinity-alternative-investment-mangers-ltd-_62581.html
120,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-cb-management-services-private-limited_62551.html
121,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-18-entities-in-the-matter-of-murli-industries-limited_62550.html
122,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-the-matter-of-s-i-capital-and-finance-services-limited_62548.html
123,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-the-matter-of-m-s-matrimony-com-limited-_62546.html
124,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-5-entities-in-the-matter-of-soma-textiles-and-industries-ltd-in-respect-of-its-gdr-issue_62540.html
125,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-futurefone-limited_62538.html
126,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-the-matter-of-metalyst-forgings-limited_62536.html
127,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-3-entities-in-the-matter-of-esaar-india-limited_62515.html
128,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-chaitanya-commodities-private-limited-in-the-matter-of-chaitanya-commodities-private-limited_62513.html
129,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-smt-sarla-argal-in-the-matter-of-dealings-in-ill-liquid-stock-options-at-bse_62519.html
130,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-smt-shanti-devi-agarwal-in-the-matter-of-dealings-in-ill-liquid-stock-options-at-bse_62521.html
131,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-the-matter-of-disclosures-by-nakoda-ltd-in-respect-of-its-gdr-issue_62517.html
132,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-four-entities-in-the-matter-of-vck-capital-market-services-ltd_62502.html
133,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-the-matter-of-shree-bahubali-stock-broking-limited-earlier-known-as-shree-bahubali-international-ltd_62500.html
134,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-the-matter-of-thirani-projects-ltd-_62504.html
135,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-the-matter-of-usha-martin-limited-and-tata-steel-long-products-limited_62506.html
136,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-the-matter-of-misutilisation-of-funds-raised-through-preferential-issue-by-triveni-enterprises-ltd-_62444.html
137,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-insider-trading-activities-of-certain-entities-in-the-scrip-of-aadhaar-ventures-india-ltd-_62440.html
138,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-brh-wealth-kreators-limited-formerly-known-as-bma-wealth-creators-limited_62424.html
139,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-proceedings-in-the-matter-of-jaywant-sugars-limited_62412.html
140,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-the-matter-of-m-s-carnation-industries-limited_62388.html
141,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-esaar-india-limited-in-the-matter-of-esaar-india-limited_62352.html
142,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-the-matter-of-mohit-industries-limited-_62350.html
143,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-late-smt-chuma-devi-in-the-matter-of-dealings-in-illiquid-stock-options-at-bse_62333.html
144,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-ms-soma-bhattacharya-in-the-matter-of-titan-company-ltd_62335.html
145,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-mr-rakesh-kishor-rathod-in-the-matter-of-titan-company-ltd_62327.html
146,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-mr-ganesh-kumar-k-in-the-matter-of-titan-company-ltd-_62322.html
147,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-mr-kuldeep-singh-yadav-in-the-matter-of-titan-company-ltd-_62320.html
148,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-mr-k-ramakrishna-in-the-matter-of-titan-company-ltd-_62312.html
149,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-mr-ketan-shantilal-savaliya-in-the-matter-of-titan-company-ltd-_62318.html
150,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-mr-p-tamilarasan-in-the-matter-of-titan-company-ltd-_62314.html
151,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-o-boopathi-in-the-matter-of-titan-company-ltd-_62316.html
152,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-banayantree-services-limited-investment-adviser-_62212.html
153,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-m-s-idbi-trusteeship-services-ltd-in-the-matter-of-fortis-healthcare-holdings-pvt-ltd-_62214.html
154,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-arpit-mathur-in-the-matter-of-titan-company-ltd_62166.html
155,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-deep-chandra-pandey-in-the-matter-of-titan-company-ltd-_62172.html
156,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-rajakumar-g-in-the-matter-of-titan-company-ltd-_62168.html
157,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-sridhar-k-in-the-matter-of-titan-company-ltd-_62170.html
158,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-proceedings-in-the-matter-of-sumitra-devi-agarwal-in-the-matter-of-trading-in-illiquid-stock-options-at-bse-ltd-_62174.html
159,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-jayprakash-kumar-in-the-matter-of-titan-company-ltd-_62164.html
160,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-mr-v-p-v-vijay-kumar-in-the-matter-of-titan-company-ltd-_62160.html
161,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-sarvesh-agarwal-in-the-matter-of-titan-company-ltd-_62158.html
162,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-respect-of-vijendra-bisht-in-the-matter-of-titan-company-ltd-_62162.html
163,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-the-matter-of-manpasand-beverages-ltd-_62130.html
164,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-in-the-matter-of-oracle-credit-limited_61931.html
165,https://www.sebi.gov.in/enforcement/orders/aug-2022/adjudication-order-against-sandesh-kumar-pandey-mobonair-wireless-technology-abhishek-kumar-and-pratik-sanjay-bhai-patel-in-the-matter-of-ejecta-marketing-limited_61464.html
166,https://www.sebi.gov.in/enforcement/orders/jul-2022/adjudication-order-in-the-matter-of-austral-coke-and-projects-ltd-_61605.html
167,https://www.sebi.gov.in/enforcement/orders/jul-2022/adjudication-order-in-the-matter-of-front-running-by-anita-shyam-mhatre_61509.html
168,https://www.sebi.gov.in/enforcement/orders/jul-2022/adjudication-order-against-4-entities-in-the-matter-of-delta-leasing-and-finance-ltd-_61498.html
169,https://www.sebi.gov.in/enforcement/orders/jul-2022/adjudication-order-against-sudesh-kapoor-in-the-matter-of-delta-leasing-and-finance-ltd-_61500.html
170,https://www.sebi.gov.in/enforcement/orders/jul-2022/adjudication-order-in-respect-of-quandrant-televentures-limited-in-the-matter-of-ejecta-marketing-limited_61476.html
171,https://www.sebi.gov.in/enforcement/orders/jul-2022/adjudication-order-in-respect-of-22-entities-in-the-matter-of-allied-computer-international-asia-limited_61471.html
172,https://www.sebi.gov.in/enforcement/orders/jul-2022/adjudication-order-in-respect-of-suresh-venkatachari-and-one-other-in-the-matter-of-8k-miles-software-services-ltd-presently-known-as-securekloud-technologies-ltd-_61462.html
173,https://www.sebi.gov.in/enforcement/orders/jul-2022/adjudication-order-in-respect-of-zodiac-solutions-in-the-matter-of-ejecta-marketing-limited_61466.html
174,https://www.sebi.gov.in/enforcement/orders/jul-2022/adjudication-order-in-the-matter-of-suspected-insider-trading-activities-of-certain-entities-in-the-scrip-of-prakash-steelage-ltd-_61460.html
175,https://www.sebi.gov.in/enforcement/orders/jul-2022/adjudication-order-in-respect-of-roongta-rising-stock-pvt-ltd-and-41-others-in-the-matter-of-mishka-finance-and-trading-ltd-_61450.html
176,https://www.sebi.gov.in/enforcement/orders/jul-2022/adjudication-order-in-respect-of-11-entities-in-the-matter-of-ejecta-marketing-limited_61420.html
177,https://www.sebi.gov.in/enforcement/orders/jul-2022/adjudication-order-in-respect-of-185-entities-in-the-matter-of-delta-leasing-and-finance-ltd_61419.html
178,https://www.sebi.gov.in/enforcement/orders/jul-2022/adjudication-order-in-the-matter-of-jolly-plastic-industries-ltd_61418.html
179,https://www.sebi.gov.in/enforcement/orders/jul-2022/adjudication-order-in-the-matter-of-ipo-of-eco-friendly-food-processing-park-limited_61417.html
180,https://www.sebi.gov.in/enforcement/orders/jul-2022/adjudication-order-in-the-matter-of-gkb-opthalmics-ltd_61414.html
